3070918,1963,1096,,"US","NY",,4,,43,6,61,,0,,,,,,,,,
3070919,1963,1096,,"US","NY",,1,,446,6,62,,5,,0.56,,,,,,,
3070920,1963,1096,,"US","NY",,2,,446,6,62,,2,,0,,,,,,,
3070921,1963,1096,,"US","NY",,2,,446,6,62,,3,,0,,,,,,,
3070922,1963,1096,,"US","NY",,2,,446,6,62,,0,,,,,,,,,
3070923,1963,1096,,"US","FL",,1,,52,6,69,,1,,0,,,,,,,
3070924,1963,1096,,"US","HI",,1,,451,5,51,,9,,0.5185,,,,,,,
3070925,1963,1096,,"US","CT",,2,,451,5,51,,0,,,,,,,,,
3070926,1963,1096,,"US","TX",,1,,451,5,51,,1,,0,,,,,,,
3070927,1963,1096,,"SE","",,1,,53,6,68,,6,,0.2778,,,,,,,
3070928,1963,1096,,"US","NJ",,2,,53,6,68,,2,,0,,,,,,,
3070929,1963,1096,,"US","PA",,2,,53,6,68,,0,,,,,,,,,
3070930,1963,1096,,"GB","",,3,,53,6,68,,0,,,,,,,,,
3070931,1963,1096,,"US","TX",,2,,53,6,68,,10,,0,,,,,,,
3070932,1963,1096,,"DE","",,3,,53,6,68,,9,,0.1975,,,,,,,
3070933,1963,1096,,"US","MD",,1,,53,6,68,,1,,0,,,,,,,
3070934,1963,1096,,"US","IL",,1,,53,6,68,,2,,0,,,,,,,
3070935,1963,1096,,"US","FL",,2,,96,1,13,,7,,0.2449,,,,,,,
3070936,1963,1096,,"US","OH",,2,,96,1,13,,0,,,,,,,,,
3070937,1963,1096,,"US","PA",,2,,96,1,13,,9,,0.6173,,,,,,,
3070938,1963,1096,,"US","OH",,2,,56,6,61,,14,,0.3673,,,,,,,
3070939,1963,1096,,"US","MN",,1,,56,6,61,,0,,,,,,,,,
3070940,1963,1096,,"NL","",,3,,56,6,61,,0,,,,,,,,,
3070941,1963,1096,,"US","NE",,1,,56,6,61,,0,,,,,,,,,
3070942,1963,1096,,"US","TX",,2,,56,6,61,,1,,0,,,,,,,
3070943,1963,1096,,"US","IL",,2,,56,6,61,,0,,,,,,,,,
3070944,1963,1096,,"US","CA",,4,,56,6,61,,2,,0,,,,,,,
3070945,1963,1096,,"US","MN",,1,,56,6,61,,1,,0,,,,,,,
3070946,1963,1096,,"DE","",,3,,57,6,63,,3,,0.6667,,,,,,,
3070947,1963,1096,,"US","RI",,2,,57,6,63,,8,,0.5938,,,,,,,
3070948,1963,1096,,"JP","",,1,,57,6,63,,17,,0.3599,,,,,,,
3070949,1963,1096,,"US","NY",,2,,57,6,63,,2,,0,,,,,,,
3070950,1963,1096,,"US","SC",,2,,57,6,63,,4,,0,,,,,,,
3070951,1963,1096,,"CH","",,2,,368,6,69,,0,,,,,,,,,
3070952,1963,1096,,"SE","",,3,,59,6,69,,0,,,,,,,,,
3070953,1963,1096,,"US","VA",,1,,60,4,45,,4,,0.375,,,,,,,
3070954,1963,1096,,"US","IN",,2,,60,4,45,,3,,0.6667,,,,,,,
3070955,1963,1096,,"SE","",,3,,60,4,45,,1,,0,,,,,,,
3070956,1963,1096,,"US","IN",,2,,239,5,59,,1,,0,,,,,,,
3070957,1963,1096,,"US","OH",,2,,239,5,59,,3,,0.4444,,,,,,,
3070958,1963,1096,,"US","OH",,2,,60,4,45,,0,,,,,,,,,
3070959,1963,1096,,"US","NY",,2,,60,4,45,,1,,0,,,,,,,
3070960,1963,1096,,"US","OH",,2,,91,5,53,,2,,0.5,,,,,,,
3070961,1963,1096,,"US","MI",,2,,91,5,53,,0,,,,,,,,,
3070962,1963,1096,,"US","NY",,2,,60,4,45,,0,,,,,,,,,
3070963,1963,1096,,"DZ","",,3,,405,6,64,,3,,0.6667,,,,,,,
3070964,1963,1096,,"US","KY",,2,,62,6,69,,1,,0,,,,,,,
3070965,1963,1096,,"US","NY",,2,,62,6,69,,0,,,,,,,,,
3070966,1963,1096,,"GB","",,2,,62,6,69,,3,,0,,,,,,,
3070967,1963,1096,,"NZ","",,1,,62,6,69,,1,,0,,,,,,,
3070968,1963,1096,,"US","IA",,2,,62,6,69,,3,,0.4444,,,,,,,
3070969,1963,1096,,"US","NY",,2,,62,6,69,,9,,0.4444,,,,,,,
3070970,1963,1096,,"US","CA",,2,,62,6,69,,2,,0.5,,,,,,,
3070971,1963,1096,,"US","OH",,2,,62,6,69,,0,,,,,,,,,
3070972,1963,1096,,"US","KY",,2,,62,6,69,,9,,0.3457,,,,,,,
3070973,1963,1096,,"US","OH",,2,,62,6,69,,2,,0,,,,,,,
3070974,1963,1096,,"US","CA",,2,,62,6,69,,4,,0.375,,,,,,,
3070975,1963,1096,,"US","TX",,1,,62,6,69,,6,,0.4444,,,,,,,
3070976,1963,1096,,"CH","",,1,,62,6,69,,2,,0.5,,,,,,,
3070977,1963,1096,,"US","CT",,2,,62,6,69,,10,,0,,,,,,,
3070978,1963,1096,,"DE","",,3,,464,5,53,,0,,,,,,,,,
3070979,1963,1096,,"US","MA",,2,,464,5,53,,6,,0.5,,,,,,,
3070980,1963,1096,,"US","OH",,2,,464,5,53,,7,,0.4082,,,,,,,
3070981,1963,1096,,"US","SC",,2,,65,5,51,,0,,,,,,,,,
3070982,1963,1096,,"US","OH",,2,,65,5,51,,2,,0.5,,,,,,,
3070983,1963,1096,,"US","NY",,2,,66,6,63,,1,,0,,,,,,,
3070984,1963,1096,,"US","OH",,2,,68,6,63,,2,,0,,,,,,,
3070985,1963,1096,,"US","OH",,2,,68,6,63,,0,,,,,,,,,
3070986,1963,1096,,"US","IL",,2,,70,6,65,,6,,0.2778,,,,,,,
3070987,1963,1096,,"US","CT",,2,,70,6,65,,8,,0,,,,,,,
3070988,1963,1096,,"US","IL",,2,,73,4,43,,4,,0.375,,,,,,,
3070989,1963,1096,,"US","CT",,2,,73,4,43,,2,,0,,,,,,,
3070990,1963,1096,,"US","OH",,2,,73,4,43,,6,,0.6667,,,,,,,
3070991,1963,1096,,"US","IL",,2,,73,4,43,,1,,0,,,,,,,
3070992,1963,1096,,"US","NY",,1,,73,4,43,,2,,0,,,,,,,
3070993,1963,1096,,"US","WI",,2,,73,4,43,,3,,0,,,,,,,
3070994,1963,1096,,"US","AZ",,2,,73,4,43,,1,,0,,,,,,,
3070995,1963,1096,,"US","NY",,2,,73,4,43,,1,,0,,,,,,,
3070996,1963,1096,,"US","MD",,6,,73,4,43,,2,,0,,,,,,,
3070997,1963,1096,,"CH","",,3,,600,3,32,,13,,0.2604,,,,,,,
3070998,1963,1096,,"US","WA",,2,,73,4,43,,2,,0,,,,,,,
3070999,1963,1096,,"US","CA",,1,,73,4,43,,1,,0,,,,,,,
3071000,1963,1096,,"US","IA",,2,,73,4,43,,1,,0,,,,,,,
3071001,1963,1096,,"US","DC",,1,,73,4,43,,4,,0,,,,,,,
3071002,1963,1096,,"US","TX",,2,,73,4,43,,1,,0,,,,,,,
3071003,1963,1096,,"FR","",,3,,73,4,43,,2,,0,,,,,,,
3071004,1963,1096,,"US","CA",,2,,73,4,43,,0,,,,,,,,,
3071005,1963,1096,,"US","WV",,2,,73,4,43,,6,,0.2778,,,,,,,
3071006,1963,1096,,"US","OH",,2,,73,4,43,,1,,0,,,,,,,
3071007,1963,1096,,"US","IL",,2,,73,4,43,,0,,,,,,,,,
3071008,1963,1096,,"US","CA",,2,,73,4,43,,7,,0.449,,,,,,,
3071009,1963,1096,,"US","MA",,2,,73,4,43,,0,,,,,,,,,
3071010,1963,1096,,"US","CT",,2,,74,5,59,,1,,0,,,,,,,
3071011,1963,1096,,"DE","",,3,,74,5,59,,0,,,,,,,,,
3071012,1963,1096,,"US","MA",,2,,74,5,59,,1,,0,,,,,,,
3071013,1963,1096,,"US","IN",,2,,74,5,59,,3,,0.4444,,,,,,,
3071014,1963,1096,,"US","NY",,2,,74,5,59,,0,,,,,,,,,
3071015,1963,1096,,"FR","",,7,,91,5,53,,2,,0.5,,,,,,,
3071016,1963,1096,,"US","TX",,2,,74,5,59,,0,,,,,,,,,
3071017,1963,1096,,"US","IN",,2,,74,5,59,,0,,,,,,,,,
3071018,1963,1096,,"US","CO",,1,,476,5,53,,3,,0.6667,,,,,,,
3071019,1963,1096,,"DE","",,1,,474,5,53,,0,,,,,,,,,
3071020,1963,1096,,"DE","",,3,,474,5,53,,1,,0,,,,,,,
3071021,1963,1096,,"US","CA",,1,,74,5,59,,2,,0.5,,,,,,,
3071022,1963,1096,,"CH","",,1,,74,5,59,,4,,0.625,,,,,,,
3071023,1963,1096,,"DE","",,3,,74,5,59,,6,,0.6667,,,,,,,
3071024,1963,1096,,"DE","",,1,,74,5,59,,1,,0,,,,,,,
3071025,1963,1096,,"GB","",,3,,475,5,53,,0,,,,,,,,,
3071026,1963,1096,,"US","OH",,2,,76,5,52,,11,,0.1653,,,,,,,
3071027,1963,1096,,"CH","",,3,,76,5,52,,5,,0.48,,,,,,,
3071028,1963,1096,,"US","IL",,2,,408,5,51,,0,,,,,,,,,
3071029,1963,1096,,"GB","",,3,,408,5,51,,1,,0,,,,,,,
3071030,1963,1096,,"US","MI",,2,,408,5,51,,0,,,,,,,,,
3071031,1963,1096,,"GB","",,3,,72,5,52,,0,,,,,,,,,
3071032,1963,1096,,"US","PA",,2,,72,5,52,,6,,0.5,,,,,,,
3071033,1963,1096,,"US","CA",,2,,82,5,51,,2,,0.5,,,,,,,
3071034,1963,1096,,"US","NJ",,2,,83,5,51,,2,,0.5,,,,,,,
3071035,1963,1096,,"US","IL",,2,,359,5,54,,0,,,,,,,,,
3071036,1963,1096,,"US","AL",,6,,359,5,54,,4,,0.375,,,,,,,
3071037,1963,1096,,"US","NY",,2,,356,4,43,,4,,0.375,,,,,,,
3071038,1963,1096,,"US","PA",,2,,356,4,43,,4,,0.375,,,,,,,
3071039,1963,1096,,"US","IL",,2,,352,5,54,,0,,,,,,,,,
3071040,1963,1096,,"FR","",,1,,351,3,39,,0,,,,,,,,,
3071041,1963,1096,,"US","NY",,2,,359,5,54,,1,,0,,,,,,,
3071042,1963,1096,,"US","NY",,2,,351,3,39,,0,,,,,,,,,
3071043,1963,1096,,"US","IL",,6,,89,5,59,,4,,0,,,,,,,
3071044,1963,1096,,"US","NJ",,1,,89,5,59,,0,,,,,,,,,
3071045,1963,1096,,"US","IL",,2,,493,5,51,,12,,0.75,,,,,,,
3071046,1963,1096,,"US","NY",,1,,493,5,51,,4,,0.375,,,,,,,
3071047,1963,1096,,"US","NY",,1,,493,5,51,,1,,0,,,,,,,
3071048,1963,1096,,"US","NY",,1,,493,5,51,,0,,,,,,,,,
3071049,1963,1096,,"IT","",,3,,404,6,69,,2,,0,,,,,,,
3071050,1963,1096,,"CA","",,3,,404,6,69,,7,,0.6939,,,,,,,
3071051,1963,1096,,"US","IL",,1,,404,6,69,,9,,0.1975,,,,,,,
3071052,1963,1096,,"DE","",,3,,396,5,54,,0,,,,,,,,,
3071053,1963,1096,,"DE","",,3,,396,5,54,,0,,,,,,,,,
3071054,1963,1096,,"DE","",,3,,396,5,54,,0,,,,,,,,,
3071055,1963,1096,,"US","NY",,1,,396,5,54,,0,,,,,,,,,
3071056,1963,1096,,"DE","",,3,,396,5,54,,1,,0,,,,,,,
3071057,1963,1096,,"DE","",,3,,396,5,54,,2,,0.5,,,,,,,
3071058,1963,1096,,"DE","",,3,,396,5,54,,0,,,,,,,,,
3071059,1963,1096,,"DE","",,3,,454,5,59,,3,,0.4444,,,,,,,
3071060,1963,1096,,"US","MI",,1,,454,5,59,,3,,0,,,,,,,
3071061,1963,1096,,"US","KS",,2,,99,6,61,,3,,0.6667,,,,,,,
3071062,1963,1096,,"US","PA",,2,,99,6,61,,0,,,,,,,,,
3071063,1963,1096,,"US","OH",,2,,99,6,61,,4,,0.625,,,,,,,
3071064,1963,1096,,"US","OH",,1,,99,6,61,,4,,0,,,,,,,
3071065,1963,1096,,"US","MN",,2,,99,6,61,,2,,0.5,,,,,,,
3071066,1963,1096,,"US","OH",,2,,100,5,59,,1,,0,,,,,,,
3071067,1963,1096,,"CH","",,3,,101,6,69,,0,,,,,,,,,
3071068,1963,1096,,"US","CA",,1,,101,6,69,,0,,,,,,,,,
3071069,1963,1096,,"US","FL",,2,,101,6,69,,4,,0,,,,,,,
3071070,1963,1096,,"US","OH",,2,,101,6,69,,9,,0.5185,,,,,,,
3071071,1963,1096,,"US","IN",,1,,101,6,69,,1,,0,,,,,,,
3071072,1963,1096,,"US","TX",,2,,175,6,64,,3,,0.6667,,,,,,,
3071073,1963,1096,,"CH","",,3,,102,1,19,,1,,0,,,,,,,
3071074,1963,1096,,"FR","",,1,,417,5,53,,2,,0,,,,,,,
3071075,1963,1096,,"US","MA",,2,,416,1,19,,5,,0.64,,,,,,,
3071076,1963,1096,,"FR","",,1,,415,5,53,,0,,,,,,,,,
3071077,1963,1096,,"US","PA",,2,,415,5,53,,0,,,,,,,,,
3071078,1963,1096,,"US","CA",,1,,418,5,53,,1,,0,,,,,,,
3071079,1963,1096,,"US","MI",,2,,418,5,53,,0,,,,,,,,,
3071080,1963,1096,,"US","MO",,2,,92,5,53,,1,,0,,,,,,,
3071081,1963,1096,,"US","NY",,1,,417,5,53,,1,,0,,,,,,,
3071082,1963,1096,,"US","WI",,2,,104,5,55,,2,,0,,,,,,,
3071083,1963,1096,,"AT","",,1,,104,5,55,,3,,0,,,,,,,
3071084,1963,1096,,"US","IL",,2,,410,5,55,,2,,0.5,,,,,,,
3071085,1963,1096,,"US","MI",,2,,410,5,55,,0,,,,,,,,,
3071086,1963,1096,,"US","MI",,2,,410,5,55,,3,,0,,,,,,,
3071087,1963,1096,,"GB","",,3,,425,5,51,,0,,,,,,,,,
3071088,1963,1096,,"US","MO",,2,,111,6,61,,0,,,,,,,,,
3071089,1963,1096,,"DE","",,3,,112,6,63,,1,,0,,,,,,,
3071090,1963,1096,,"US","NJ",,2,,112,6,63,,3,,0.4444,,,,,,,
3071091,1963,1096,,"US","CA",,1,,112,6,63,,4,,0,,,,,,,
3071092,1963,1096,,"US","CA",,2,,413,5,52,,0,,,,,,,,,
3071093,1963,1096,,"US","MI",,1,,72,5,52,,0,,,,,,,,,
3071094,1963,1096,,"FR","",,3,,114,5,55,,5,,0.32,,,,,,,
3071095,1963,1096,,"US","OK",,1,,114,5,55,,2,,0,,,,,,,
3071096,1963,1096,,"CA","",,1,,114,5,55,,2,,0,,,,,,,
3071097,1963,1096,,"US","CA",,1,,114,5,55,,5,,0,,,,,,,
3071098,1963,1096,,"US","IN",,6,,114,5,55,,1,,0,,,,,,,
3071099,1963,1096,,"US","MN",,1,,114,5,55,,3,,0.6667,,,,,,,
3071100,1963,1096,,"US","IN",,1,,441,6,69,,2,,0,,,,,,,
3071101,1963,1096,,"US","IN",,2,,440,5,55,,1,,0,,,,,,,
3071102,1963,1096,,"US","IN",,2,,440,5,55,,0,,,,,,,,,
3071103,1963,1096,,"US","NY",,1,,440,5,55,,0,,,,,,,,,
3071104,1963,1096,,"US","MI",,1,,116,6,69,,1,,0,,,,,,,
3071105,1963,1096,,"US","IL",,2,,116,6,69,,5,,0.56,,,,,,,
3071106,1963,1096,,"US","OR",,1,,118,1,12,,6,,0.7778,,,,,,,
3071107,1963,1096,,"US","AL",,1,,118,1,12,,4,,0.75,,,,,,,
3071108,1963,1096,,"US","WA",,1,,119,6,61,,1,,0,,,,,,,
3071109,1963,1096,,"US","MA",,1,,119,6,61,,0,,,,,,,,,
3071110,1963,1096,,"US","NE",,1,,119,6,61,,2,,0,,,,,,,
3071111,1963,1096,,"US","NE",,1,,119,6,61,,1,,0,,,,,,,
3071112,1963,1096,,"US","GA",,2,,401,1,12,,5,,0,,,,,,,
3071113,1963,1096,,"US","NY",,1,,401,1,12,,1,,0,,,,,,,
3071114,1963,1096,,"US","KS",,1,,173,5,51,,3,,0.6667,,,,,,,
3071115,1963,1096,,"US","NJ",,2,,418,5,53,,5,,0.32,,,,,,,
3071116,1963,1096,,"GB","",,1,,91,5,53,,0,,,,,,,,,
3071117,1963,1096,,"US","TX",,2,,91,5,53,,0,,,,,,,,,
3071118,1963,1096,,"US","CA",,1,,91,5,53,,14,,0.6837,,,,,,,
3071119,1963,1096,,"US","OH",,2,,122,6,66,,1,,0,,,,,,,
3071120,1963,1096,,"US","OH",,2,,123,5,53,,0,,,,,,,,,
3071121,1963,1096,,"US","UT",,1,,123,5,53,,0,,,,,,,,,
3071122,1963,1096,,"FR","",,2,,123,5,53,,4,,0,,,,,,,
3071123,1963,1096,,"US","CA",,1,,123,5,53,,1,,0,,,,,,,
3071124,1963,1096,,"US","MI",,2,,123,5,53,,2,,0.5,,,,,,,
3071125,1963,1096,,"GB","",,3,,123,5,53,,3,,0,,,,,,,
3071126,1963,1096,,"US","MI",,1,,123,5,53,,0,,,,,,,,,
3071127,1963,1096,,"US","MA",,1,,124,5,59,,3,,0.6667,,,,,,,
3071128,1963,1096,,"US","IA",,2,,600,3,32,,1,,0,,,,,,,
3071129,1963,1096,,"US","NY",,1,,600,3,32,,9,,0.3457,,,,,,,
3071130,1963,1096,,"US","MN",,1,,601,3,32,,5,,0,,,,,,,
3071131,1963,1096,,"SE","",,3,,128,3,32,,1,,0,,,,,,,
3071132,1963,1096,,"US","WA",,1,,601,3,32,,5,,0,,,,,,,
3071133,1963,1096,,"US","NY",,1,,602,3,32,,14,,0.3571,,,,,,,
3071134,1963,1096,,"CA","",,1,,128,3,32,,1,,0,,,,,,,
3071135,1963,1096,,"US","IL",,2,,604,3,32,,1,,0,,,,,,,
3071136,1963,1096,,"SE","",,1,,604,3,32,,0,,,,,,,,,
3071137,1963,1096,,"US","PA",,1,,604,3,32,,4,,0.375,,,,,,,
3071138,1963,1096,,"US","CA",,1,,604,3,32,,10,,0.34,,,,,,,
3071139,1963,1096,,"US","WI",,1,,604,3,32,,7,,0.4082,,,,,,,
3071140,1963,1096,,"US","MD",,1,,450,6,63,,3,,0,,,,,,,
3071141,1963,1096,,"US","DC",,1,,131,6,61,,3,,0,,,,,,,
3071142,1963,1096,,"FR","",,1,,132,6,65,,0,,,,,,,,,
3071143,1963,1096,,"US","CA",,1,,401,1,12,,5,,0.32,,,,,,,
3071144,1963,1096,,"US","MO",,1,,134,6,69,,2,,0.5,,,,,,,
3071145,1963,1096,,"PT","",,3,,134,6,69,,1,,0,,,,,,,
3071146,1963,1096,,"US","CO",,2,,137,6,69,,0,,,,,,,,,
